9048.779185,-0.628318531
8948.237194,-0.680678408
8847.695203,-0.733038286
8747.153212,-0.785398163
8747.153212,-0.855211333
8646.611221,-0.907571211
8546.06923,-0.977384381
8445.527239,-1.047197551
8344.985248,-1.117010721
8244.443257,-1.186823891
8143.901266,-1.256637061
8043.359275,-1.326450232
7942.817284,-1.396263402
7842.275293,-1.483529864
7741.733302,-1.553343034
7641.191311,-1.640609497
7540.649321,-1.710422667
7440.10733,-1.79768913
7339.565339,-1.884955592
7239.023348,-1.972222055
7138.481357,-2.059488517
7037.939366,-2.14675498
6937.397375,-2.234021443
6836.855384,-2.321287905
6736.313393,-2.408554368
6635.771402,-2.513274123
6535.229411,-2.600540585
6334.145429,-2.687807048
6233.603438,-2.792526803
6133.061447,-2.879793266
6032.519456,-2.984513021
5931.977465,-3.089232776
5831.435475,-3.176499239
5831.435475,-3.281218994
5730.893484,-3.385938749
5630.351493,-3.490658504
5529.809502,-3.577924967
5429.267511,-3.682644722
5328.72552,-3.787364477
5228.183529,-3.892084232
5127.641538,-3.996803987
5027.099547,-4.101523742
4926.557556,-4.22369679
4826.015565,-4.328416545
4725.473574,-4.4331363
4624.931583,-4.537856055
4624.931583,-4.64257581
4524.389592,-4.764748858
4423.847601,-4.869468613
4323.30561,-4.974188368
4222.76362,-5.096361416
4222.76362,-5.201081171
4122.221629,-5.323254219
4021.679638,-5.427973974
3921.137647,-5.532693729
3921.137647,-5.654866776
3820.595656,-5.759586532
3720.053665,-5.881759579
3619.511674,-6.003932627
3619.511674,-6.108652382
3518.969683,-6.23082543
3418.427692,-6.335545185
3418.427692,-6.457718232
3317.885701,-6.57989128
3217.34371,-6.684611035
3217.34371,-6.806784083
3116.801719,-6.92895713
3016.259728,-7.033676886
3016.259728,-7.155849933
2915.717737,-7.278022981
2915.717737,-7.382742736
2815.175746,-7.504915784
2815.175746,-7.627088831
2714.633755,-7.749261879
2714.633755,-7.871434926
2614.091764,-7.976154682
2513.549774,-8.098327729
2513.549774,-8.220500777
2413.007783,-8.342673825
2413.007783,-8.464846872
2413.007783,-8.58701992
2312.465792,-8.691739675
2312.465792,-8.813912723
2211.923801,-8.93608577
2211.923801,-9.058258818
2111.38181,-9.180431865
2111.38181,-9.302604913
2010.839819,-9.424777961
2010.839819,-9.546951008
2010.839819,-9.651670764
1910.297828,-9.773843811
1910.297828,-9.896016859
1809.755837,-10.01818991
1809.755837,-10.14036295
1809.755837,-10.262536
1709.213846,-10.38470905
1709.213846,-10.5068821
1709.213846,-10.62905514
1608.671855,-10.75122819
1608.671855,-10.87340124
1608.671855,-10.99557429
1508.129864,-11.11774734
1508.129864,-11.23992038
1508.129864,-11.36209343
1407.587873,-11.48426648
1407.587873,-11.60643953
1407.587873,-11.72861257
1407.587873,-11.83333233
1307.045882,-11.95550538
1307.045882,-12.07767842
1307.045882,-12.19985147
1206.503891,-12.32202452
1206.503891,-12.44419757
1206.503891,-12.56637061
1206.503891,-12.68854366
1206.503891,-12.81071671
1105.9619,-12.93288976
1105.9619,-13.0550628
1105.9619,-13.17723585
1105.9619,-13.2994089
1005.419909,-13.42158195
1005.419909,-13.543755
1005.419909,-13.66592804
1005.419909,-13.78810109
1005.419909,-13.91027414
904.8779185,-14.03244719
904.8779185,-14.15462023
904.8779185,-14.29424657
904.8779185,-14.41641962
904.8779185,-14.53859267
804.3359275,-14.66076572
804.3359275,-14.78293876
804.3359275,-14.90511181
804.3359275,-15.02728486
804.3359275,-15.14945791
804.3359275,-15.27163095
703.7939366,-15.393804
703.7939366,-15.51597705
703.7939366,-15.6381501
703.7939366,-15.76032315
703.7939366,-15.88249619
