1.000000	8.503954187	1	0.149606
1.000000	9.921279885	1	0.149606
1.000000	9.921279885	1	0.149606
1.000000	11.33860558	1	0.149606
1.000000	11.33860558	1	0.149606
1.000000	12.75593128	1	0.149606
1.000000	14.17319968	1	0.149606
1.000000	14.17319968	1	0.149606
1.000000	15.59052538	1	0.149606
1.000000	17.00785108	1	0.149606
1.000000	17.00785108	1	0.149606
1.000000	18.42517678	1	0.149606
1.000000	19.84250247	1	0.149606
1.000000	19.84250247	1	0.149606
1.000000	21.25982817	1	0.149606
1.000000	22.67715387	1	0.15748
1.000000	24.09447957	1	0.15748
1.000000	25.51180526	1	0.15748
1.000000	25.51180526	1	0.15748
1.000000	26.92913096	1	0.15748
1.000000	28.34645666	1	0.15748
1.000000	29.76378236	1	0.15748
1.000000	31.18110806	1	0.15748
1.000000	32.59843375	1	0.15748
1.000000	34.01575945	1	0.15748
1.000000	35.43308515	1	0.165354
1.000000	36.85041085	1	0.165354
1.000000	38.26773655	1	0.165354
1.000000	39.68500495	1	0.165354
1.000000	41.10233065	1	0.165354
1.000000	42.51965634	1	0.165354
1.000000	43.93698204	1	0.165354
1.000000	46.77163344	1	0.173228
1.000000	48.18895913	1	0.173228
1.000000	49.60628483	1	0.173228
1.000000	51.02361053	1	0.173228
1.000000	53.85826193	1	0.173228
1.000000	55.27558762	1	0.181102
1.000000	56.69291332	1	0.181102
1.000000	59.52756472	1	0.181102
1.000000	60.94489041	1	0.181102
1.000000	62.36221611	1	0.188976
1.000000	65.19681021	1	0.188976
1.000000	68.03146161	1	0.188976
1.000000	69.44878731	1	0.188976
1.000000	72.2834387	1	0.19685
1.000000	73.7007644	1	0.19685
1.000000	76.53541579	1	0.19685
1.000000	79.37006719	1	0.204724
1.000000	80.78739289	1	0.204724
1.000000	83.62204428	1	0.204724
1.000000	86.45669568	1	0.212598
1.000000	89.29134708	1	0.212598
1.000000	92.12594117	1	0.220472
1.000000	94.96059257	1	0.220472
1.000000	97.79524397	1	0.220472
1.000000	100.6298954	1	0.228346
1.000000	103.4645468	1	0.228346
1.000000	106.2991982	1	0.23622
1.000000	109.1338495	1	0.23622
1.000000	113.3858266	1	0.244094
1.000000	116.2204207	1	0.244094
1.000000	119.0550721	1	0.251969
1.000000	123.3070492	1	0.251969
1.000000	126.1417006	1	0.259843
1.000000	130.3936777	1	0.259843
1.000000	133.2283291	1	0.267717
1.000000	137.4803062	1	0.267717
1.000000	141.732226	1	0.275591
1.000000	144.5668774	1	0.275591
1.000000	148.8188545	1	0.283465
1.000000	153.0708316	1	0.283465
1.000000	157.3228087	1	0.291339
1.000000	161.5747858	1	0.299213
1.000000	165.8267629	1	0.299213
1.000000	170.0786827	1	0.307087
1.000000	174.3306598	1	0.314961
1.000000	179.9999626	1	0.314961
1.000000	-178.5826369	1	0.322835
1.000000	-172.9133341	1	0.330709
1.000000	-168.661357	1	0.330709
1.000000	-162.9921115	1	0.338583
1.000000	-158.7401344	1	0.346457
1.000000	-153.0708316	1	0.354331
1.000000	-147.4015288	1	0.354331
1.000000	-141.732226	1	0.362205
1.000000	-136.0629805	1	0.370079
1.000000	-130.3936777	1	0.377953
1.000000	-124.7243749	1	0.377953
1.000000	-117.6377464	1	0.385827
1.000000	-111.9685009	1	0.393701
1.000000	-106.2991982	1	0.401575
0.992126	-99.21256966	1	0.409449
0.992126	-93.54326687	1	0.417323
0.992126	-86.45669568	1	0.417323
0.992126	-79.37006719	1	0.425197
0.992126	-72.2834387	1	0.433071
0.992126	-65.19681021	1	0.440945
0.992126	-58.11023902	1	0.448819
0.984252	-51.02361053	1	0.456693
0.984252	-43.93698204	1	0.464567
0.984252	-35.43308515	1	0.472441
0.984252	-28.34645666	1	0.472441
0.976378	-19.84250247	1	0.480315
0.976378	-11.33860558	1	0.488189
0.976378	-4.251977093	1	0.496063
0.976378	4.251977093	1	0.503937
0.968504	12.75593128	1	0.511811
0.968504	21.25982817	1	0.519685
0.968504	31.18110806	1	0.527559
0.960630	39.68500495	1	0.535433
0.960630	48.18895913	1	0.543307
0.952756	58.11023902	1	0.551181
0.952756	68.03146161	1	0.559055
0.944882	76.53541579	1	0.566929
0.944882	86.45669568	1	0.574803
0.937008	96.37791827	1	0.582677
